Identifier	Character	Dialogue	Filename	Line Number	Ren'Py Script
chapter1_10230f76		Rudolf stieß einen tiefen Seufzer aus, während er sich eine Zigarette anzündete, weil ihn etwas sehr beschäftigte, und niemand außer Eva schien diesen Seufzer gehört zu haben.	game/Story/ch1.rpy	954	"[what]"
chapter1_b583f7ed	eva	Was ist los Rudolf?	game/Story/ch1.rpy	956	eva "[what]"
chapter1_c2ea7574	extend	 ....irgendwelche Sorgen wegen heute Abend?	game/Story/ch1.rpy	957	extend "[what]"
chapter1_60887798	extend	 ...Wir müssen uns nur genau an das halten, was wir besprochen haben, dann können wir gegen Krauss gewinnen.	game/Story/ch1.rpy	958	extend "[what]"
chapter1_05a8be09	rud	....Ja, es liegt nicht am Plan.	game/Story/ch1.rpy	959	rud a11defo1 "[what]"
chapter1_e81f988f	extend	 Aber wenn unsere Vermutung falsch ist?....	game/Story/ch1.rpy	960	extend "[what]"
chapter1_8580db1a	extend	 Wir würden wegen Hochverrats an der Ushiromiya Familie von den Klippen geworfen werden.	game/Story/ch1.rpy	961	extend "[what]"
chapter1_c4110a61	rud	Das wäre das absolute Ende meines Lebens und auch deines, Aneki.	game/Story/ch1.rpy	966	rud a13odoroki1 "[what]"
chapter1_fcad066c	extend	 Damit würden wir unser Ziel um rund eine Quadrillion Kilometer verfehlen.	game/Story/ch1.rpy	967	extend "[what]"
chapter1_54dd2426		Rudolf sieht sehr angespannt aus und zieht stark an seiner Zigarette, während Eva versucht, sich ein leichtes Lächeln zu bewahren...	game/Story/ch1.rpy	968	"[what]"
chapter1_663cf4e6	extend	 Aber auch ihr ist anzumerken, dass sie so kurz vor der Familienkonferenz, bei der es um das Erbe des Familienoberhauptes geht, ein wenig weiche Knie bekommt.	game/Story/ch1.rpy	969	extend "[what]"
chapter1_aaeb6a96	eva	Keine Sorge...	game/Story/ch1.rpy	970	eva b21akire1go "[what]"
chapter1_1f56dee3	extend	 Rudolf...	game/Story/ch1.rpy	971	extend "[what]"
chapter1_3eea813f	extend	 ....Es ist ein sehr hoher Einsatz, aber ein Treffer wird mit Vaters Erbe belohnt.	game/Story/ch1.rpy	972	extend "[what]"
chapter1_a4bb41d0	eva	Außerdem denke ich, dass das Erbe, das man hier erhalten kann, das Risiko definitiv wert ist.	game/Story/ch1.rpy	973	eva "[what]"
chapter1_bcefd265	extend	 Ich lasse nicht zu, dass mein hinterhältiger Bruder das ganze Erbe für sich behält!	game/Story/ch1.rpy	974	extend b21futeki1 "[what]"
chapter1_9ac730e1	rud	Das klingt logisch... Solange du dich an die Aufteilung hältst und im Ernstfall Rede und Antwort stehst, bin ich dabei.	game/Story/ch1.rpy	975	rud a13komaru1 "[what]"
chapter1_175b318d	extend	 Trotzdem ist das so als würde ich mein ganzes Leben drauf verwetten,	game/Story/ch1.rpy	976	extend "[what]"
chapter1_604a80bb	extend	 dass eine unbedeutende Fußball-Mannschaft aus Portugal dieses Jahr den Europäischen Pokal gewinnt.	game/Story/ch1.rpy	977	extend "[what]"
chapter1_b8ccd348	eva	Wirklich jetzt?	game/Story/ch1.rpy	978	eva a11hohoemi1 "[what]"
chapter1_a83a7740	extend	 Fußball?	game/Story/ch1.rpy	979	extend "[what]"
chapter1_2f8cf78d	extend	 Damit kenne ich mich nicht aus.	game/Story/ch1.rpy	980	extend "[what]"
chapter1_2b806276	rud	Was ich sagen kann, ist dass die Quoten schlecht für uns stehen, aber ein Treffer würde die Situation verändern.	game/Story/ch1.rpy	981	rud "[what]"
chapter1_4aab8e15	eva	Risikobereitschaft kann großzügig belohnt werden und im besten Fall mit Vaters Erbe..	game/Story/ch1.rpy	982	eva "[what]"
chapter1_4245aa5b	rud	Ich hoffe einfach auf das beste...	game/Story/ch1.rpy	983	rud "[what]"
chapter1_06acd74f		Sagte er, nimmt einen großen Zug von seiner Zigarre und bläst den feinen weißen Rauch wieder in die Luft.	game/Story/ch1.rpy	984	"[what]"
chapter1_02d60ae8		Genau in diesem Moment ertönte die Stimme von Shannon, einer Bediensteten, die heute zusammen mit Chefkoch Gohda die Familienmitglieder abholen sollte.	game/Story/ch1.rpy	985	"[what]"
chapter1_415a8ae8	extend	 Das Boot hat nämlich bereits die Anlegestelle auf Rokkenjima erreicht.	game/Story/ch1.rpy	986	extend "[what]"
chapter1_214c8c20	sha	Entschuldigung, liebe Gäste,	game/Story/ch1.rpy	997	sha "[what]"
chapter1_a4c1a3a2	extend	 das Schiff legt gleich an!	game/Story/ch1.rpy	998	extend "[what]"
chapter1_b139f164	extend	 ...Ich bitte um Vorsicht beim Überqueren der Planke, danke!	game/Story/ch1.rpy	999	extend "[what]"
chapter1_f2d855c4	geo	Das hast du gut gesagt, Shannon-chan.	game/Story/ch1.rpy	1005	geo "[what]"
chapter1_f7115c2f	extend	 Genau wie ich es von dir erwartet habe.	game/Story/ch1.rpy	1006	extend "[what]"
chapter1_23203de7	sha	George-sama....	game/Story/ch1.rpy	1008	sha "[what]"
chapter1_6bd7ae48	extend	 D-	game/Story/ch1.rpy	1009	extend "[what]"
chapter1_6e247958	extend	Das ist zu viel des Lobes...	game/Story/ch1.rpy	1010	extend "[what]"
chapter1_8cfd0af0	extend	 ....I-	game/Story/ch1.rpy	1011	extend "[what]"
chapter1_131f4ec8	extend	Ich bin nur das Mobiliar der Familie, es ist meine Pflicht euch anständig zu empfangen.	game/Story/ch1.rpy	1012	extend "[what]"
chapter1_0000d0a6		Shannon errötete, als sie diese Worte von George hörte.	game/Story/ch1.rpy	1013	"[what]"
chapter1_54fb238a	extend	 Dann fuhr George fort, sich mit ihr in einem angenehmen und ruhigen Ton zu unterhalten.	game/Story/ch1.rpy	1014	extend "[what]"
chapter1_2e0b78d8	geo	Shannon-chan...	game/Story/ch1.rpy	1015	geo a11hohoemi1 "[what]"
chapter1_7f5ca6ca	extend	 Du weißt selbst nicht, was für eine tolle Bedienstete du bist, du kannst dich auch mal mehr etwas selber loben.	game/Story/ch1.rpy	1016	extend "[what]"
chapter1_6c2fa5fa	extend	 Und wenn ich schon dabei bin, du bist auf keinen Fall so etwas wie Mobiliar,	game/Story/ch1.rpy	1017	extend "[what]"
chapter1_09f07e7d	extend	 du bist ein Mensch.	game/Story/ch1.rpy	1018	extend "[what]"
chapter1_ce387688	geo	Ich will so etwas nicht mehr hören, ist das klar?	game/Story/ch1.rpy	1019	geo "[what]"
chapter1_7bb035c4	sha	G-	game/Story/ch1.rpy	1020	sha a12hajirai3 "[what]"
chapter1_957450cf	extend	George-sama......	game/Story/ch1.rpy	1021	extend "[what]"
chapter1_9a962356		Diese junge Bedienstete heißt Shannon.	game/Story/ch1.rpy	1034	"[what]"
chapter1_ab7ebd7c	extend	 Sie ist zwar eine junge, aber sehr erfahrene Bedienstete.	game/Story/ch1.rpy	1035	extend "[what]"
chapter1_8696b875		Normalerweise ist sie ruhig und erledigt ihre Arbeit effizient, aber wenn sie nervös wird, macht sie Fehler.	game/Story/ch1.rpy	1036	"[what]"
chapter1_f5168a30	extend	 Da sie kein Familienmitglied ist, ist ihr Name völlig in Ordnung und nicht seltsam.	game/Story/ch1.rpy	1037	extend "[what]"
chapter1_30817c83		Ich habe sie seit 6 Jahren nicht mehr gesehen und sie ist noch schöner als in meiner Erinnerung.	game/Story/ch1.rpy	1038	"[what]"
chapter1_0716aba2	but	Sag mal Jessica-chan,	game/Story/ch1.rpy	1047	but "[what]"
chapter1_0a0d1752	extend	 ...kann es sein, dass die beiden sich ein bisschen nahe stehen?	game/Story/ch1.rpy	1048	extend "[what]"
chapter1_4b79d2cf	jes	.....wahahahaha	game/Story/ch1.rpy	1050	jes "[what]"
chapter1_5e9895fb	extend	 .....wahahahaha,	game/Story/ch1.rpy	1051	extend "[what]"
chapter1_ed61db10	extend	 das hast du so schnell kapiert?	game/Story/ch1.rpy	1052	extend "[what]"
chapter1_ca4a63a1	but	Also sind sie wirklich ein Paar?	game/Story/ch1.rpy	1053	but "[what]"
chapter1_5e9c88d4	jes	Ich weiß es nicht genau,	game/Story/ch1.rpy	1054	jes "[what]"
chapter1_46d1e93e	extend	 ...aber ich habe den Eindruck, dass George wirklich etwas für sie empfindet.	game/Story/ch1.rpy	1055	extend "[what]"
chapter1_3fd2b251	but	Wenn ich ganz ehrlich bin,	game/Story/ch1.rpy	1056	but b11aseru1 "[what]"
chapter1_f44470a1	extend	 ....glaube ich, dass ich auch ein bisschen in sie verliebt war.	game/Story/ch1.rpy	1057	extend "[what]"
chapter1_e9b4f119	but	Ich war damals auch in so einer Phase, wo ich immer so komische Sachen mit ihr geredet habe.....	game/Story/ch1.rpy	1058	but "[what]"
chapter1_0bc218f4	extend	 Sowas wie	game/Story/ch1.rpy	1059	extend "[what]"
chapter1_d1110fb8	extend	 <see you again>	game/Story/ch1.rpy	1060	extend "[what]"
chapter1_f9ee4d00	extend	 ....oder total schnulziges Zeug wie....	game/Story/ch1.rpy	1061	extend "[what]"
chapter1_e9f7b4cf	extend	 ....Ich komme auf.....	game/Story/ch1.rpy	1062	extend "[what]"
chapter1_47e87e47	extend	 ....einem weißen Pferd geritten oder so.	game/Story/ch1.rpy	1063	extend "[what]"
chapter1_36e5e662	jes	wahahahahahaha!!	game/Story/ch1.rpy	1064	jes a11tereru1 "[what]"
chapter1_21be6c74	extend	 <see you again?>	game/Story/ch1.rpy	1065	extend "[what]"
chapter1_6f785131	extend	 ....Du hattest wirklich einen Vogel!	game/Story/ch1.rpy	1066	extend "[what]"
chapter1_389efee4	extend	...Ich bin mir ziemlich sicher, dass Shannon das heute sehr peinlich finden würde.	game/Story/ch1.rpy	1067	extend "[what]"
chapter1_868496f8	but	Das glaube ich auch,	game/Story/ch1.rpy	1068	but b11nayamu2 "[what]"
chapter1_5d0c3986	extend	 ....das ist mir selber maximal peinlich, also bitte behalte das für dich, okay?	game/Story/ch1.rpy	1069	extend "[what]"
chapter1_2b632796	extend	 Ich bin absolut tot, wenn sie sich auch noch an dieses peinliche Zeug erinnert.	game/Story/ch1.rpy	1070	extend "[what]"
chapter1_beb2f73d	jes	Ja, das geht klar! Ich schweige wie ein Grab!	game/Story/ch1.rpy	1071	jes a11aisowarai1 "[what]"
chapter1_e1932507		Während alle fröhlich miteinander plauderten, hat das Boot erfolgreich angelegt und alle beginnen, das Boot nach und nach zu verlassen,	game/Story/ch1.rpy	1072	"[what]"
chapter1_06f73154		Auf der anderen Seite wartet schon der Koch Gohda, um die Familie zu empfangen.	game/Story/ch1.rpy	1073	"[what]"
chapter1_7782ffa8	goh	Meine Damen und Herren, herzlich willkommen auf der Insel Rokkenjima!	game/Story/ch1.rpy	1082	goh "[what]"
chapter1_925c103a	extend	 ...Auch wenn uns dieses Wochenende ein schlimmer Taifun erwartet...	game/Story/ch1.rpy	1083	extend "[what]"
chapter1_d26b4461	extend	 ...Ich	game/Story/ch1.rpy	1084	extend "[what]"
chapter1_74f393d4	extend	 ....Gohda, werde euch immer erstklassiges Essen zubereiten!	game/Story/ch1.rpy	1085	extend "[what]"
chapter1_d21e96b1	goh	Wenn Sie nun so freundlich wären, mir Ihr Gepäck zu überlassen.	game/Story/ch1.rpy	1086	goh "[what]"
chapter1_aa4af38f	extend	 Wir müssen uns sputen und schnell das Gästehaus erreichen.	game/Story/ch1.rpy	1087	extend "[what]"
chapter1_f4b3663e		Ein freundlicher Bediensteter der Familie nimmt die angereisten Verwandten in Empfang, um sie und ihr Gepäck in das Gästehaus zu bringen.	game/Story/ch1.rpy	1088	"[what]"
chapter1_bdb49e7b	jes	Vielen Dank, Gohda-san, ich glaube, die meisten von uns kommen jedes Jahr hierher, nur um deine leckeren Gerichte zu essen.	game/Story/ch1.rpy	1090	jes "[what]"
chapter1_88b56ee2	goh	Mit solchen Worten macht das Kochen gleich viel mehr Spaß!	game/Story/ch1.rpy	1091	goh a11hohoemi1 "[what]"
chapter1_4cf76e22	goh	Ich muss allerdings sagen, dass wir euch schon 20 Minuten früher erwartet haben, das ist nicht gut für unseren Zeitplan.....	game/Story/ch1.rpy	1092	goh "[what]"
chapter1_3b5dc28a	goh	Außerdem scheint sich dieser Taifun schon früher als angekündigt zu formieren, so dass wir uns nun schnell auf den Weg machen sollten.	game/Story/ch1.rpy	1093	goh "[what]"
chapter1_d61611ff		Gohda ist ein Bediensteter, der bei der Familie als Koch angestellt ist.	game/Story/ch1.rpy	1106	"[what]"
chapter1_3392c51d	extend	 Er ist noch nicht lange bei der Familie, aber durch seine früheren Tätigkeiten und Erfahrungen hat er ein Talent dafür entwickelt, Gäste zu bewirten.	game/Story/ch1.rpy	1107	extend "[what]"
chapter1_a22deec9		Aus diesem Grund wird er als Bediensteter sehr geschätzt. Da er nicht zur Familie gehört, hat er auch nicht wie Shannon einen unserer seltsamen Namen.	game/Story/ch1.rpy	1108	"[what]"
chapter1_1ea6732a	kum	Aber vergiss nicht, dass es heute zum Mittagessen meine speziellen Spaghetti mit würziger Makrelenrahmsauce nach meinem Geheimrezept gibt, Gohda!	game/Story/ch1.rpy	1117	kum "[what]"
chapter1_ebd43167	extend	 ....Ohohohohoh!	game/Story/ch1.rpy	1118	extend "[what]"
chapter1_764578f4	kum	Man muss sie einfach probieren...	game/Story/ch1.rpy	1119	kum "[what]"
chapter1_2346114d	extend	 ....Es gibt nichts Besseres als frische, saftige Makrelen.	game/Story/ch1.rpy	1120	extend "[what]"
chapter1_1ae69886	extend	 ....Ohohohoh!	game/Story/ch1.rpy	1121	extend "[what]"
chapter1_43680e73	jes	.....Ich denke, ich passe....	game/Story/ch1.rpy	1123	jes "[what]"
chapter1_86b1e1f0	kum	Aber Jessica-sama, Ihr könnt euch doch nicht die ganze Zeit von Junkfood ernähren!	game/Story/ch1.rpy	1124	kum a11defo2 "[what]"
chapter1_d25a989b	extend	 Gebt der Makrele eine Chance!	game/Story/ch1.rpy	1125	extend "[what]"
chapter1_35913c51	jes	Aber....	game/Story/ch1.rpy	1126	jes "[what]"
chapter1_88026b00	extend	 Ich habe heute Morgen in der Küche keine Makrelen gesehen, Kumasawa....	game/Story/ch1.rpy	1127	extend a11warai1 "[what]"
chapter1_c19403a3	extend	 ...Deshalb kann es heute leider keine Makrele geben!	game/Story/ch1.rpy	1128	extend "[what]"
chapter1_9ee6c033_1	kum	Ohohohoh,	game/Story/ch1.rpy	1129	kum a12defo2 "[what]"
chapter1_66ea414f	extend	 ....Ihr habt mich erwischt, Jessica-sama.	game/Story/ch1.rpy	1130	extend "[what]"
chapter1_28c7b8d1	rud	Hey Battler-kun!	game/Story/ch1.rpy	1139	rud "[what]"
chapter1_920a87b6	extend	 ...Wenn dir immer noch schwindelig ist und du dich gleich auf den Esstisch übergibst,	game/Story/ch1.rpy	1140	extend "[what]"
chapter1_de259a02	extend	 ....kannst du nach Hause schwimmen.	game/Story/ch1.rpy	1141	extend "[what]"
chapter1_0d959b67	but	....Lass es gut sein!	game/Story/ch1.rpy	1143	but "[what]"
chapter1_633f26d6	extend	 Es geht mir schon besser.	game/Story/ch1.rpy	1144	extend "[what]"
chapter1_62c8576c	extend	 Danke der Nachfrage,	game/Story/ch1.rpy	1145	extend "[what]"
chapter1_94eb1d45	extend	 ....Dad.	game/Story/ch1.rpy	1146	extend "[what]"
chapter1_7ac3be76	rud	Naaa,	game/Story/ch1.rpy	1147	rud "[what]"
chapter1_1fdb569a	extend	 ....das hoffe ich doch!	game/Story/ch1.rpy	1148	extend "[what]"
chapter1_7872d4f9	extend	 ...Ich will mich nicht vor den anderen rechtfertigen müssen, warum du Holzkopf den Esstisch ruiniert hast.	game/Story/ch1.rpy	1149	extend a11defo2 "[what]"
chapter1_18264bfc	but	Keine Sorge, Dad,	game/Story/ch1.rpy	1150	but "[what]"
chapter1_79365a75	extend	 ....dein schicker Anzug passt mir auch, wenn's hart auf hart kommt....	game/Story/ch1.rpy	1151	extend a11aseru1 "[what]"
chapter1_3cbf2ef5	extend	 ...ihihihi	game/Story/ch1.rpy	1152	extend "[what]"
chapter1_b9331bcf	but	........ahh	game/Story/ch1.rpy	1153	but a11niramu3 "[what]"
chapter1_f7b51f14	extend	 .......*würg*	game/Story/ch1.rpy	1157	extend "[what]"
chapter1_332b09c6		Battler versuchte sein Schwindelgefühl herunterzuspielen, verlor aber gegen die Übelkeit und erbrach in den nächsten Busch.	game/Story/ch1.rpy	1158	"[what]"
chapter1_cd17c331	eva	....Meine Güte, Battler-kun.....	game/Story/ch1.rpy	1162	eva "[what]"
chapter1_381e94d2	extend	 ....*kicher*	game/Story/ch1.rpy	1163	extend "[what]"
chapter1_e3ce2822	extend	 ......Wir haben doch vorhin schon einmal darüber gesprochen, oder etwa nicht?	game/Story/ch1.rpy	1164	extend a11hohoemi1 "[what]"
chapter1_e0d16287_2	extend	 *kicher*kicher*	game/Story/ch1.rpy	1165	extend "[what]"
chapter1_11a81742	extend	 .....Du wolltest deiner Tante ja nicht glauben	game/Story/ch1.rpy	1166	extend "[what]"
chapter1_0b8c418a		Tante Evas fettes Grinsen war nicht zu übersehen...	game/Story/ch1.rpy	1167	"[what]"
chapter1_ca5bf7dd	extend	 ...Sie hatte mich mit einem einfachen psychologischen Trick ausgetrickst.	game/Story/ch1.rpy	1168	extend "[what]"
chapter1_36c41de8	extend	 Indem ich die ganze Zeit darauf achtete, nicht auf meine Übelkeit zu achten, provozierte ich es im Grunde selbst.	game/Story/ch1.rpy	1169	extend "[what]"
chapter1_5a23ed8e	goh	Liebe Gäste, wir haben Verspätung und der Sturm wird immer stärker!	game/Story/ch1.rpy	1178	goh "[what]"
chapter1_c5d1fb62	extend	 ...Wir müssen sofort ins Gästehaus!	game/Story/ch1.rpy	1179	extend "[what]"
chapter1_40677161		Plötzlich platzt Gohda in unsere Gespräche und tickt mehrmals mit dem Zeigefinger in kurzen Abständen auf seine Armbanduhr.	game/Story/ch1.rpy	1180	"[what]"
chapter1_fd614068	goh	Wir müssen uns beeilen, wir haben viel Zeit verloren, und Madam wird sehr böse sein, wenn wir nicht bald ankommen.	game/Story/ch1.rpy	1181	goh "[what]"
chapter1_79c97028	but	Beruhige dich, Gohda-san, wir sind jetzt alle da und bereit, ins Gästehaus zu gehen.	game/Story/ch1.rpy	1183	but "[what]"
chapter1_155ad00a	jes	Hättest du nicht ins Meer gekotzt und hätte ich nicht den Kapitän angefleht, langsamer zu fahren, wären wir jetzt nicht im Verzug, Freund Nase!	game/Story/ch1.rpy	1187	jes "[what]"
chapter1_910dc15d	extend	 .....Dafür müsste ich dir die Prügel rausschmeißen, bis mir die Puste ausgeht....	game/Story/ch1.rpy	1188	extend "[what]"
chapter1_6d71e814	but	....hihihi....	game/Story/ch1.rpy	1189	but b11aseru1 "[what]"
chapter1_c3dc95c2	extend	 Da scheint etwas dran zu sein, tut mir voll traurig.	game/Story/ch1.rpy	1190	extend "[what]"
chapter1_12c32f78	but	Das nächste Mal teleportiere ich mich einfach mit Magie hierher, du wirst schon sehen!	game/Story/ch1.rpy	1191	but "[what]"
chapter1_b77cf5d2	jes	Ahahahaha,	game/Story/ch1.rpy	1192	jes b22warai1 "[what]"
chapter1_2d44eba3	extend	 ...das würde ich zu gerne sehen!	game/Story/ch1.rpy	1193	extend "[what]"
chapter1_b5e28af1	extend	 ...Kannst mir ja dann verraten, wie man von der Insel weg kommt.	game/Story/ch1.rpy	1194	extend "[what]"
chapter1_bd714b1c	mar	....Uu???	game/Story/ch1.rpy	1196	mar "[what]"
chapter1_579523b2	extend	 Battler kann Magie benutzen?	game/Story/ch1.rpy	1197	extend "[what]"
chapter1_6d793b5c	jes	Ganz genau Maria-chan, Battler kann Magie benutzen, aber nicht nur Battler!	game/Story/ch1.rpy	1198	jes "[what]"
chapter1_b2280c40	extend	 Jeder kann zaubern, denn jeder trägt etwas Magie im Herzen, auch du!	game/Story/ch1.rpy	1199	extend "[what]"
chapter1_dd329963	mar	Uu-uu!	game/Story/ch1.rpy	1200	mar a22warai2 "[what]"
chapter1_b5388e63	extend	 ...Wir alle besitzen Magie!	game/Story/ch1.rpy	1201	extend "[what]"
chapter1_7378e10c	extend	 ...Wir alle besitzen Magie! Uu-uu!	game/Story/ch1.rpy	1202	extend "[what]"
chapter1_98082f8f	extend	 Uu-uu!	game/Story/ch1.rpy	1203	extend "[what]"
chapter1_4e48237e	extend	 Ich möchte dir meine Freundinnen vorstellen, Battler!	game/Story/ch1.rpy	1204	extend "[what]"
chapter1_58cba486	extend	 Uu~!	game/Story/ch1.rpy	1205	extend "[what]"
chapter1_ed257192	mar	Ich möchte dir BEATRICE vorstellen!	game/Story/ch1.rpy	1206	mar "[what]"
chapter1_bf5be08b	extend	 ..Uu!	game/Story/ch1.rpy	1207	extend "[what]"
chapter1_f24ffa85	but	.....BEATRICE?	game/Story/ch1.rpy	1208	but b11oya1 "[what]"
chapter1_a6f70fb9	mar	Wer Magie besitzt, kann sie sehen, also kannst auch du sie sehen! Uu-uu!	game/Story/ch1.rpy	1209	mar a11warai1 "[what]"
chapter1_8c97a35c		Battler war wieder nicht vorsichtig mit Maria und ließ sie versehentlich glauben, dass er magische Kräfte besaß, was natürlich Unsinn war.	game/Story/ch1.rpy	1210	"[what]"
chapter1_057836bc	geo	Battler-kun....	game/Story/ch1.rpy	1219	geo "[what]"
chapter1_1e7ea517	extend	 Jessica-chan...	game/Story/ch1.rpy	1220	extend "[what]"
chapter1_a54f9eb9	extend	 Ihr müsst vorsichtiger sein mit euren Witzen in Marias Umgebung, wie ihr erneut seht, nimmt sie alles viel zu ernst.	game/Story/ch1.rpy	1221	extend "[what]"
chapter1_f7fad646	but	Entschuldige... Aniki...	game/Story/ch1.rpy	1223	but "[what]"
chapter1_58b3cecc		'Aniki' bedeutet so viel wie 'großer Bruder', was aber keinen Sinn macht, weil wir ja Cousins sind und keine Geschwister...	game/Story/ch1.rpy	1224	"[what]"
chapter1_06d78f03	extend	 Aber es hat sich bei uns so eingebürgert, also ist es in Ordnung, auch weil George älter ist als ich.	game/Story/ch1.rpy	1225	extend "[what]"
chapter1_b6cf9b6a		Außerdem gibt es noch 'Aneki', was so viel wie 'große Schwester' bedeutet.	game/Story/ch1.rpy	1226	"[what]"
